term,presence,absence,IG
irene,205,741,0.7540993838708547
bennett,205,741,0.7540993838708547
wellbee,205,741,0.7540993838708547
pritchard,205,741,0.7540993838708547
naish,205,741,0.7540993838708547
whitehall,205,741,0.7540993838708547
exemption,205,741,0.7540993838708547
barely,205,741,0.7540993838708547
hume,204,742,0.7521349576789077
pinto,204,742,0.7521349576789077
sincerely,204,742,0.7521349576789077
forum,204,742,0.7521349576789077
goldsborough,204,742,0.7521349576789077
mcallister,204,742,0.7521349576789077
exact,204,742,0.7521349576789077
midgley,204,742,0.7521349576789077
migration,204,742,0.7521349576789077
navigate,204,742,0.7521349576789077
duschinsky,204,742,0.7521349576789077
susan,204,742,0.7521349576789077
electric,204,742,0.7521349576789077
marsha,204,742,0.7521349576789077
getting,204,742,0.7521349576789077
boat,204,742,0.7521349576789077
barros,204,742,0.7521349576789077
phrase,204,742,0.7521349576789077
tapp,204,742,0.7521349576789077
payne,204,742,0.7521349576789077
coombe,204,742,0.7521349576789077
doorstep,204,742,0.7521349576789077
injure,204,742,0.7521349576789077
mcfadden,204,742,0.7521349576789077
dowden,204,742,0.7521349576789077
burn,204,742,0.7521349576789077
eloquently,204,742,0.7521349576789077
disproportionately,203,743,0.7501610004125794
roger,203,743,0.7501610004125794
gilbert,203,743,0.7501610004125794
sonia,203,743,0.7501610004125794
overlook,203,743,0.7501610004125794
roof,203,743,0.7501610004125794
lane,203,743,0.7501610004125794
emotional,203,743,0.7501610004125794
greater,203,743,0.7501610004125794
denyer,203,743,0.7501610004125794
confusion,203,743,0.7501610004125794
powerfully,203,743,0.7501610004125794
sadik,203,743,0.7501610004125794
escalate,203,743,0.7501610004125794
cease,203,743,0.7501610004125794
airport,203,743,0.7501610004125794
sister,203,743,0.7501610004125794
trading,203,743,0.7501610004125794
personnel,202,744,0.7481774780114482
constructively,202,744,0.7481774780114482
dire,202,744,0.7481774780114482
destruction,202,744,0.7481774780114482
replacement,202,744,0.7481774780114482
polly,202,744,0.7481774780114482
niblett,202,744,0.7481774780114482
rape,202,744,0.7481774780114482
collectively,202,744,0.7481774780114482
colour,202,744,0.7481774780114482
inevitably,202,744,0.7481774780114482
leishman,202,744,0.7481774780114482
substance,202,744,0.7481774780114482
mcintyre,201,745,0.7461843560430316
rayner,201,745,0.7461843560430316
convince,201,745,0.7461843560430316
economically,201,745,0.7461843560430316
rescue,201,745,0.7461843560430316
peak,201,745,0.7461843560430316
reid,201,745,0.7461843560430316
licensing,201,745,0.7461843560430316
thornberry,201,745,0.7461843560430316
quigley,201,745,0.7461843560430316
privileged,201,745,0.7461843560430316
offender,201,745,0.7461843560430316
outset,201,745,0.7461843560430316
houses,201,745,0.7461843560430316
modernise,201,745,0.7461843560430316
input,201,745,0.7461843560430316
flourish,201,745,0.7461843560430316
tend,201,745,0.7461843560430316
horizon,200,746,0.7441815996973737
mcneill,200,746,0.7441815996973737
accurate,200,746,0.7441815996973737
upcoming,200,746,0.7441815996973737
noah,200,746,0.7441815996973737
toale,200,746,0.7441815996973737
akehurst,200,746,0.7441815996973737
gemmell,200,746,0.7441815996973737
factory,200,746,0.7441815996973737
prosecute,200,746,0.7441815996973737
stuff,200,746,0.7441815996973737
refugee,200,746,0.7441815996973737
pursuit,200,746,0.7441815996973737
mccluskey,200,746,0.7441815996973737
interview,200,746,0.7441815996973737
opher,200,746,0.7441815996973737
dog,200,746,0.7441815996973737
forster,199,747,0.7421691737815239
remit,199,747,0.7421691737815239
apparent,199,747,0.7421691737815239
accordance,199,747,0.7421691737815239
illness,199,747,0.7421691737815239
canada,199,747,0.7421691737815239
brash,199,747,0.7421691737815239
swann,199,747,0.7421691737815239
cordova,199,747,0.7421691737815239
gittins,199,747,0.7421691737815239
maiden,199,747,0.7421691737815239
sewards,199,747,0.7421691737815239
shanker,199,747,0.7421691737815239
redress,199,747,0.7421691737815239
rhetoric,198,748,0.7401470427139037
testament,198,748,0.7401470427139037
devastate,198,748,0.7401470427139037
blind,198,748,0.7401470427139037
anger,198,748,0.7401470427139037
savage,198,748,0.7401470427139037
consequential,198,748,0.7401470427139037
irish,198,748,0.7401470427139037
failing,198,748,0.7401470427139037
equip,198,748,0.7401470427139037
jurisdiction,198,748,0.7401470427139037
attach,198,748,0.7401470427139037
coleman,198,748,0.7401470427139037
paint,198,748,0.7401470427139037
corridor,198,748,0.7401470427139037
version,198,748,0.7401470427139037
flee,198,748,0.7401470427139037
suffolk,198,748,0.7401470427139037
combination,198,748,0.7401470427139037
improved,198,748,0.7401470427139037
mortgage,198,748,0.7401470427139037
friendly,198,748,0.7401470427139037
card,198,748,0.7401470427139037
sharp,198,748,0.7401470427139037
jennifer,197,749,0.7381151705185593
inflict,197,749,0.7381151705185593
overcome,197,749,0.7381151705185593
mobile,197,749,0.7381151705185593
paragraph,197,749,0.7381151705185593
deadline,197,749,0.7381151705185593
reflection,197,749,0.7381151705185593
invitation,197,749,0.7381151705185593
diversity,197,749,0.7381151705185593
disappointment,197,749,0.7381151705185593
shastri,197,749,0.7381151705185593
spiral,197,749,0.7381151705185593
brutal,197,749,0.7381151705185593
baggy,197,749,0.7381151705185593
branch,197,749,0.7381151705185593
explanation,197,749,0.7381151705185593
graeme,196,750,0.7360735208192966
livelihood,196,750,0.7360735208192966
professor,196,750,0.7360735208192966
attendance,196,750,0.7360735208192966
triple,196,750,0.7360735208192966
sponsor,196,750,0.7360735208192966
specify,196,750,0.7360735208192966
fresh,196,750,0.7360735208192966
guy,196,750,0.7360735208192966
object,196,750,0.7360735208192966
diminish,196,750,0.7360735208192966
countryside,196,750,0.7360735208192966
league,196,750,0.7360735208192966
protest,196,750,0.7360735208192966
terrorism,196,750,0.7360735208192966
somerset,196,750,0.7360735208192966
tape,196,750,0.7360735208192966
burke,196,750,0.7360735208192966
compensate,196,750,0.7360735208192966
regeneration,196,750,0.7360735208192966
mismanagement,196,750,0.7360735208192966
decisive,196,750,0.7360735208192966
integral,196,750,0.7360735208192966
dozen,196,750,0.7360735208192966
cruel,195,751,0.7340220568336951
blight,195,751,0.7340220568336951
affected,195,751,0.7340220568336951
slade,195,751,0.7340220568336951
retire,195,751,0.7340220568336951
liverpool,195,751,0.7340220568336951
mcdougall,195,751,0.7340220568336951
initially,195,751,0.7340220568336951
primarily,195,751,0.7340220568336951
naushabah,195,751,0.7340220568336951
mindful,195,751,0.7340220568336951
applaud,195,751,0.7340220568336951
secret,195,751,0.7340220568336951
disadvantage,195,751,0.7340220568336951
storm,195,751,0.7340220568336951
gender,195,751,0.7340220568336951
retention,195,751,0.7340220568336951
pro,195,751,0.7340220568336951
bomb,195,751,0.7340220568336951
kenneth,195,751,0.7340220568336951
worrying,195,751,0.7340220568336951
annually,194,752,0.7319607413669997
participation,194,752,0.7319607413669997
stream,194,752,0.7319607413669997
constitute,194,752,0.7319607413669997
ethnic,194,752,0.7319607413669997
calum,194,752,0.7319607413669997
vibrant,194,752,0.7319607413669997
locate,194,752,0.7319607413669997
katrina,194,752,0.7319607413669997
perpetrator,194,752,0.7319607413669997
bool,194,752,0.7319607413669997
babarinde,194,752,0.7319607413669997
membership,194,752,0.7319607413669997
appropriately,194,752,0.7319607413669997
blue,194,752,0.7319607413669997
compound,194,752,0.7319607413669997
downie,194,752,0.7319607413669997
significance,193,753,0.7298895368058842
dreadful,193,753,0.7298895368058842
grasp,193,753,0.7298895368058842
sackman,193,753,0.7298895368058842
asato,193,753,0.7298895368058842
suit,193,753,0.7298895368058842
bureaucracy,193,753,0.7298895368058842
mckee,193,753,0.7298895368058842
meal,193,753,0.7298895368058842
concentrate,193,753,0.7298895368058842
tuesday,193,753,0.7298895368058842
adapt,193,753,0.7298895368058842
crash,193,753,0.7298895368058842
decrease,193,753,0.7298895368058842
dollimore,193,753,0.7298895368058842
existence,193,753,0.7298895368058842
passenger,193,753,0.7298895368058842
detain,192,754,0.7278084051120856
buckley,192,754,0.7278084051120856
rip,192,754,0.7278084051120856
occupy,192,754,0.7278084051120856
altogether,192,754,0.7278084051120856
profession,192,754,0.7278084051120856
hendrick,192,754,0.7278084051120856
maureen,192,754,0.7278084051120856
salary,192,754,0.7278084051120856
disorder,192,754,0.7278084051120856
brewer,192,754,0.7278084051120856
collection,192,754,0.7278084051120856
chadwick,192,754,0.7278084051120856
churchill,191,755,0.7257173078159056
collinge,191,755,0.7257173078159056
switch,191,755,0.7257173078159056
jane,191,755,0.7257173078159056
discrimination,191,755,0.7257173078159056
giant,191,755,0.7257173078159056
steel,191,755,0.7257173078159056
incentivise,191,755,0.7257173078159056
display,191,755,0.7257173078159056
thankfully,191,755,0.7257173078159056
dare,190,756,0.7236162060095739
jodie,190,756,0.7236162060095739
governments,190,756,0.7236162060095739
journalist,190,756,0.7236162060095739
theatre,190,756,0.7236162060095739
oxford,190,756,0.7236162060095739
connectivity,190,756,0.7236162060095739
minor,190,756,0.7236162060095739
minded,190,756,0.7236162060095739
aphra,190,756,0.7236162060095739
radical,190,756,0.7236162060095739
planet,190,756,0.7236162060095739
fraud,189,757,0.7215050603404718
lizzi,189,757,0.7215050603404718
allister,189,757,0.7215050603404718
yvette,189,757,0.7215050603404718
brandreth,189,757,0.7215050603404718
dear,189,757,0.7215050603404718
fahnbulleh,189,757,0.7215050603404718
load,189,757,0.7215050603404718
shout,189,757,0.7215050603404718
ring,189,757,0.7215050603404718
milne,189,757,0.7215050603404718
okay,189,757,0.7215050603404718
receipt,189,757,0.7215050603404718
hostage,189,757,0.7215050603404718
miatta,189,757,0.7215050603404718
illustrate,189,757,0.7215050603404718
declaration,189,757,0.7215050603404718
childcare,188,758,0.719383831004212
steal,188,758,0.719383831004212
accommodate,188,758,0.719383831004212
mirror,188,758,0.719383831004212
distinction,188,758,0.719383831004212
video,188,758,0.719383831004212
nonsense,188,758,0.719383831004212
kemi,188,758,0.719383831004212
roca,188,758,0.719383831004212
explicitly,188,758,0.719383831004212
academy,188,758,0.719383831004212
title,188,758,0.719383831004212
pioneer,188,758,0.719383831004212
abtisam,188,758,0.719383831004212
abide,188,758,0.719383831004212
overwhelming,188,758,0.719383831004212
resist,188,758,0.719383831004212
alarm,188,758,0.719383831004212
monitoring,188,758,0.719383831004212
falconer,188,758,0.719383831004212
beccy,188,758,0.719383831004212
hara,187,759,0.7172524777375697
weather,187,759,0.7172524777375697
isle,187,759,0.7172524777375697
gosling,187,759,0.7172524777375697
gould,187,759,0.7172524777375697
barron,187,759,0.7172524777375697
resume,187,759,0.7172524777375697
ceasefire,187,759,0.7172524777375697
principal,187,759,0.7172524777375697
iran,187,759,0.7172524777375697
jermy,187,759,0.7172524777375697
kent,187,759,0.7172524777375697
confront,187,759,0.7172524777375697
flynn,187,759,0.7172524777375697
rushworth,187,759,0.7172524777375697
clarification,187,759,0.7172524777375697
tour,187,759,0.7172524777375697
unsafe,187,759,0.7172524777375697
adequately,187,759,0.7172524777375697
reliance,187,759,0.7172524777375697
birthday,187,759,0.7172524777375697
exacerbate,187,759,0.7172524777375697
allude,187,759,0.7172524777375697
ballinger,187,759,0.7172524777375697
zubir,186,760,0.7151109598112617
anne,186,760,0.7151109598112617
pete,186,760,0.7151109598112617
corporate,186,760,0.7151109598112617
manuela,186,760,0.7151109598112617
vikki,186,760,0.7151109598112617
mobility,186,760,0.7151109598112617
suicide,186,760,0.7151109598112617
perteghella,186,760,0.7151109598112617
constitutional,186,760,0.7151109598112617
revolution,186,760,0.7151109598112617
tv,186,760,0.7151109598112617
accompany,186,760,0.7151109598112617
religious,186,760,0.7151109598112617
reaffirm,186,760,0.7151109598112617
lam,186,760,0.7151109598112617
external,186,760,0.7151109598112617
reset,186,760,0.7151109598112617
tier,186,760,0.7151109598112617
tolerate,185,761,0.7129592360225707
distribution,185,761,0.7129592360225707
scenario,185,761,0.7129592360225707
progressive,185,761,0.7129592360225707
torsten,185,761,0.7129592360225707
ingham,185,761,0.7129592360225707
fred,185,761,0.7129592360225707
proactive,185,761,0.7129592360225707
newspaper,185,761,0.7129592360225707
thriving,185,761,0.7129592360225707
dismiss,185,761,0.7129592360225707
breakfast,185,761,0.7129592360225707
experienced,185,761,0.7129592360225707
aquarone,185,761,0.7129592360225707
window,185,761,0.7129592360225707
deliberate,185,761,0.7129592360225707
alleviate,185,761,0.7129592360225707
valid,185,761,0.7129592360225707
sheer,185,761,0.7129592360225707
disgrace,185,761,0.7129592360225707
raf,184,762,0.7107972646878076
lever,184,762,0.7107972646878076
charter,184,762,0.7107972646878076
producer,184,762,0.7107972646878076
jump,184,762,0.7107972646878076
colum,184,762,0.7107972646878076
morrison,184,762,0.7107972646878076
trent,184,762,0.7107972646878076
antisocial,184,762,0.7107972646878076
victory,184,762,0.7107972646878076
pinkerton,184,762,0.7107972646878076
rank,184,762,0.7107972646878076
gelderd,184,762,0.7107972646878076
hero,184,762,0.7107972646878076
pakes,183,763,0.7086250036346102
basically,183,763,0.7086250036346102
row,183,763,0.7086250036346102
prefer,183,763,0.7086250036346102
antonia,183,763,0.7086250036346102
wealthy,183,763,0.7086250036346102
israeli,183,763,0.7086250036346102
frustrate,183,763,0.7086250036346102
insist,183,763,0.7086250036346102
chinese,183,763,0.7086250036346102
plea,183,763,0.7086250036346102
comparison,183,763,0.7086250036346102
disappear,183,763,0.7086250036346102
utmost,183,763,0.7086250036346102
olly,183,763,0.7086250036346102
film,183,763,0.7086250036346102
sex,183,763,0.7086250036346102
engine,183,763,0.7086250036346102
sollom,183,763,0.7086250036346102
formally,182,764,0.7064424101940731
unsustainable,182,764,0.7064424101940731
sewage,182,764,0.7064424101940731
hearing,182,764,0.7064424101940731
hardly,182,764,0.7064424101940731
scrogham,182,764,0.7064424101940731
crystal,182,764,0.7064424101940731
juliet,182,764,0.7064424101940731
thames,182,764,0.7064424101940731
ukrainian,182,764,0.7064424101940731
hansard,182,764,0.7064424101940731
excellence,182,764,0.7064424101940731
condolence,182,764,0.7064424101940731
vary,182,764,0.7064424101940731
exploitation,181,765,0.7042494411927029
tariff,181,765,0.7042494411927029
liability,181,765,0.7042494411927029
convenient,181,765,0.7042494411927029
loan,181,765,0.7042494411927029
glover,181,765,0.7042494411927029
austerity,181,765,0.7042494411927029
bravery,181,765,0.7042494411927029
trump,181,765,0.7042494411927029
joani,181,765,0.7042494411927029
diplomatic,181,765,0.7042494411927029
timescale,181,765,0.7042494411927029
tooth,181,765,0.7042494411927029
severely,181,765,0.7042494411927029
steffan,180,766,0.7020460529441958
bance,180,766,0.7020460529441958
lancashire,180,766,0.7020460529441958
radio,180,766,0.7020460529441958
fashion,180,766,0.7020460529441958
shivani,180,766,0.7020460529441958
administrative,180,766,0.7020460529441958
onn,180,766,0.7020460529441958
dynamic,180,766,0.7020460529441958
systemic,180,766,0.7020460529441958
harmful,180,766,0.7020460529441958
neighbouring,180,766,0.7020460529441958
nearby,180,766,0.7020460529441958
allegation,180,766,0.7020460529441958
sustained,180,766,0.7020460529441958
persistent,180,766,0.7020460529441958
